Id_Producto;Cliente;Punto_de_Venta;Familia;Subfamilia;Formato;Precio;Margen;Cliente_Objetivo;Color;Material;Peso;Tamaño;Marca;País_Origen;Ventas_Base;Facturación_Total;Canal_de_Ventas;Numero_Puntos_de_Venta;Región;Segmento;Antigüedad;Población_500m;Población_2km;Puntos_de_Venta_Cercanos;Aparcamiento;Accesibilidad;Horas_Operación;Tipo_Zona;Historico 2023-01;Historico 2023-02;Historico 2023-03;Historico 2023-04;Historico 2023-05;Historico 2023-06;Historico 2023-07;Historico 2023-08;Historico 2023-09;Historico 2023-10;Historico 2023-11;Historico 2023-12;Historico 2024-1;Historico 2024-12;Historico 2024-3
P53;C23;14;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;529780.28;Mixto;15;Norte;Baja;8;3774;15951;4;Sí;Alta;ago-19;Comercial;727.0;879.0;725.0;778.0;855.0;945.0;674.0;810.0;723.0;719.0;717;795;887;895;655.0
P54;C12;4;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;930519.32;Online;15;Oeste;Baja;8;8234;34737;20;Sí;Alta;ago-18;Comercial;7243.0;6429.0;8611.0;9740.0;4706.0;9992.0;7678.0;8352.0;10800.0;10201.0;10470;10479;5829;9028;6770.0
P55;C21;8;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;591765.43;Online;15;Este;Baja;9;1394;45519;10;No;Baja;oct-22;Comercial;27419.0;34745.0;37993.0;23417.0;41331.0;25272.0;14948.0;22038.0;18787.0;32735.0;38195;19567;37631;34239;30972.0
P56;C15;8;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;477368.76;Mixto;15;Oeste;Alta;5;8873;41459;15;No;Media;ago-18;Industrial;8016.0;3664.0;7974.0;5168.0;6496.0;7364.0;4936.0;5262.0;4426.0;4577.0;5182;5940;7696;4112;6767.0
P57;C18;8;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;141001.18;Mixto;15;Sur;Baja;2;9635;19307;13;Sí;Alta;ago-19;Residencial;906.0;978.0;1036.0;936.0;902.0;884.0;1002.0;992.0;963.0;916.0;1017;943;870;1014;1011.0
P58;C10;14;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;797152.75;Físico;15;Este;Baja;3;2834;16262;9;No;Media;sep-22;Industrial;3096.0;3184.0;5071.0;4601.0;4075.0;3080.0;3243.0;4769.0;5405.0;4563.0;3394;5066;3379;5070;4569.0
P59;C12;12;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;930519.32;Online;15;Oeste;Baja;8;4085;48971;19;Sí;Media;sep-19;Industrial;39196.0;39815.0;49556.0;40004.0;43719.0;42583.0;84543.0;53946.0;52913.0;51087.0;38844;32785;52433;39718;48482.0
P60;C5;1;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;288048.96;Online;15;Norte;Media;9;2861;21385;17;No;Media;ago-18;Industrial;51514.0;46486.0;43137.0;74096.0;83652.0;53206.0;77303.0;56567.0;54689.0;40769.0;73448;72498;66643;53813;49872.0
P61;C3;5;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;326029.1;Físico;15;Sur;Media;1;5191;34672;14;Sí;Baja;sep-20;Industrial;1320.0;852.0;959.0;954.0;1082.0;1235.0;930.0;803.0;1022.0;1017.0;1100;770;1102;765;1183.0
P62;C15;12;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;477368.76;Mixto;15;Oeste;Alta;5;3701;19224;1;No;Media;ago-20;Industrial;7908.0;8177.0;10843.0;7957.0;8234.0;7410.0;8657.0;10570.0;6354.0;11461.0;8123;11708;5668;5807;12107.0
P63;C25;4;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;347505.5;Online;15;Sur;Baja;5;5432;13618;20;Sí;Alta;oct-21;Residencial;16786.0;19591.0;28328.0;19665.0;26292.0;22816.0;11745.0;17987.0;18293.0;25971.0;22142;12414;27988;29546;29106.0
P64;C21;0;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;591765.43;Online;15;Este;Baja;9;2140;9720;4;No;Alta;sep-20;Comercial;20381.0;20572.0;34913.0;15177.0;24520.0;31781.0;41639.0;27263.0;26899.0;40790.0;26611;31761;29852;25130;27669.0
P65;C6;9;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;474948.23;Físico;15;Oeste;Media;1;3480;29548;4;No;Baja;ago-19;Industrial;1224.0;1029.0;1855.0;1493.0;1371.0;1242.0;1744.0;1033.0;1279.0;1177.0;1331;929;1105;1035;1559.0
P66;C23;4;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;529780.28;Mixto;15;Norte;Baja;8;6260;24166;18;Sí;Media;sep-19;Residencial;3999.0;6681.0;6093.0;5454.0;8117.0;5540.0;6612.0;7058.0;4406.0;7436.0;8740;7442;5000;6581;5852.0
P67;C17;3;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;920912.43;Mixto;15;Norte;Alta;5;6776;30005;10;No;Media;oct-18;Residencial;4044.0;3856.0;5762.0;2692.0;3466.0;2786.0;4581.0;4005.0;5456.0;3801.0;4177;2597;3259;4231;5912.0
P68;C17;2;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;920912.43;Mixto;15;Norte;Alta;5;8930;23471;11;No;Media;sep-22;Comercial;796630.0;716128.0;755445.0;503411.0;644205.0;661949.0;481873.0;497846.0;332458.0;665940.0;549793;783089;738941;845315;779630.0
P69;C8;1;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;617307.73;Físico;15;Este;Media;4;7681;23592;19;No;Media;sep-21;Residencial;13716.0;15565.0;17116.0;16739.0;20774.0;12276.0;20358.0;16476.0;10111.0;16113.0;15543;16266;14437;12239;22123.0
P68;C0;11;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;878396.09;Mixto;15;Oeste;Alta;5;7409;12157;10;No;Alta;sep-21;Industrial;525808.0;451528.0;484238.0;666906.0;534857.0;734280.0;577005.0;610576.0;465553.0;650496.0;535463;530090;388417;691642;451327.0
P32;C1;13;Familia_22;Subfamilia_5;Mediano;133.74;0.07;Adultos;Azul;Plástico;2.892.473.393.442.810;Grande;MarcaD;España;643;353899.08;Online;15;Norte;Media;10;6450;12016;6;Sí;Alta;ago-19;Comercial;676.0;699.0;678.0;672.0;682.0;670.0;696.0;678.0;692.0;678.0;696;693;677;691;704.0
P10;C2;11;Familia_20;Subfamilia_5;Grande;989.1;0.29;Adolescentes;Verde;Metal;7.704.231.705.525.990;Pequeño;MarcaB;USA;300;890575.28;Físico;15;Norte;Alta;9;4668;30372;8;No;Alta;sep-19;Industrial;826629.0;974193.0;806949.0;823566.0;785015.0;827598.0;652626.0;1015358.0;456427.0;935684.0;956501;844294;644321;866508;1213855.0
P18;C3;13;Familia_14;Subfamilia_2;Mediano;857.19;0.09;Adultos;Blanco;Metal;862.454.173.298.195;Pequeño;MarcaC;España;221;326029.1;Físico;15;Sur;Media;1;2960;40332;4;No;Alta;sep-21;Residencial;1641.0;1881.0;1456.0;2310.0;2176.0;2794.0;2178.0;2948.0;2023.0;2112.0;1715;2045;1971;1728;1441.0
P48;C4;13;Familia_2;Subfamilia_0;Grande;982.94;0.24;Adultos;Rojo;Madera;0.6412789856525488;Mediano;MarcaB;USA;593;542176.08;Online;15;Norte;Media;2;5287;32706;4;No;Alta;oct-19;Industrial;27950.0;30301.0;31876.0;39252.0;42625.0;22118.0;42434.0;22757.0;30964.0;27033.0;33977;31332;35539;45622;36055.0
P13;C5;11;Familia_22;Subfamilia_6;Mediano;442.69;0.23;Adultos;Verde;Metal;1.298.974.816.720.200;Grande;MarcaA;España;244;288048.96;Online;15;Norte;Media;9;5261;7240;1;No;Alta;ago-19;Industrial;445.0;504.0;664.0;501.0;568.0;410.0;523.0;499.0;683.0;489.0;603;469;535;586;696.0
P3;C6;12;Familia_14;Subfamilia_2;Grande;895.26;0.16;Adolescentes;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;USA;585;474948.23;Físico;15;Oeste;Media;1;7523;38045;18;No;Alta;ago-22;Industrial;15937.0;10993.0;8369.0;15866.0;16410.0;11535.0;12310.0;20858.0;10061.0;12955.0;14379;11228;13960;12678;13741.0
P55;C7;10;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;693729.98;Mixto;15;Este;Alta;7;6848;39433;17;No;Media;ago-22;Comercial;188217.0;189137.0;149578.0;175285.0;206520.0;170146.0;82654.0;138631.0;146175.0;174523.0;178846;120013;221709;141126;142254.0
P4;C8;11;Familia_5;Subfamilia_6;Mediano;405.22;0.23;Adolescentes;Verde;Plástico;862.454.173.298.195;Grande;MarcaA;Alemania;295;617307.73;Físico;15;Este;Media;4;3695;13344;18;No;Baja;ago-18;Industrial;605.0;551.0;484.0;567.0;653.0;574.0;540.0;617.0;560.0;533.0;530;524;578;580;491.0
P62;C9;10;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;294386.96;Mixto;15;Este;Baja;9;6961;7635;19;Sí;Media;oct-22;Comercial;7402.0;9411.0;11889.0;13515.0;10148.0;10648.0;8871.0;8203.0;7654.0;8804.0;12937;7716;8245;8778;9475.0
P49;C10;12;Familia_20;Subfamilia_3;Pequeño;868.64;0.14;Niños;Rojo;Metal;4.174.870.827.430.390;Mediano;MarcaA;Alemania;240;797152.75;Físico;15;Este;Baja;3;7167;13644;17;Sí;Baja;sep-19;Comercial;653760.0;698914.0;429689.0;465572.0;567605.0;634248.0;543720.0;679489.0;379940.0;504577.0;623847;509748;449008;703480;576469.0
P6;C11;14;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;385158.14;Mixto;15;Oeste;Alta;8;2601;43810;18;No;Media;oct-20;Industrial;4191.0;3021.0;3936.0;3486.0;3544.0;3122.0;3131.0;2312.0;3496.0;2537.0;2375;3178;2829;2902;4499.0
P36;C12;12;Familia_23;Subfamilia_1;Mediano;305.66;0.21;Adultos;Blanco;Vidrio;9.701.073.315.900.780;Grande;MarcaD;España;781;930519.32;Online;15;Oeste;Baja;8;4085;48971;19;Sí;Media;sep-19;Industrial;1662.0;1729.0;1279.0;2127.0;2143.0;1528.0;2063.0;1984.0;1287.0;1580.0;1724;1957;1614;2179;1447.0
P61;C13;11;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;390492.15;Mixto;15;Norte;Alta;8;5249;48272;12;No;Baja;ago-18;Industrial;1150.0;1037.0;1353.0;1282.0;1325.0;1356.0;1445.0;811.0;1040.0;888.0;948;1100;1545;841;1064.0
P18;C14;12;Familia_14;Subfamilia_2;Mediano;857.19;0.09;Adultos;Blanco;Metal;862.454.173.298.195;Pequeño;MarcaC;España;221;609496.46;Mixto;15;Este;Baja;2;7572;36513;12;No;Alta;oct-19;Industrial;9457.0;8440.0;6158.0;10374.0;9596.0;11734.0;10298.0;13636.0;6989.0;8514.0;6301;7431;8178;8127;7477.0
P0;C15;10;Familia_7;Subfamilia_4;Grande;212.54;0.08;Adolescentes;Negro;Madera;890.044.730.279.321;Grande;MarcaA;China;492;477368.76;Mixto;15;Oeste;Alta;5;7957;5213;17;No;Media;ago-19;Comercial;785.0;796.0;692.0;693.0;758.0;902.0;755.0;798.0;841.0;802.0;740;757;691;777;726.0
P67;C16;11;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;939772.97;Mixto;15;Este;Alta;7;3850;34157;18;Sí;Alta;oct-22;Industrial;2060.0;2457.0;3050.0;1922.0;1612.0;2099.0;3526.0;2405.0;3832.0;2320.0;2240;2430;1849;2731;3185.0
P0;C17;11;Familia_7;Subfamilia_4;Grande;212.54;0.08;Adolescentes;Negro;Madera;890.044.730.279.321;Grande;MarcaA;China;492;920912.43;Mixto;15;Norte;Alta;5;7009;11433;9;No;Baja;ago-20;Industrial;992.0;1132.0;780.0;1033.0;875.0;872.0;888.0;1075.0;926.0;1052.0;843;877;965;1081;1021.0
P44;C18;10;Familia_3;Subfamilia_7;Pequeño;994.01;0.26;Niños;Rojo;Madera;2.892.473.393.442.810;Mediano;MarcaD;China;484;141001.18;Mixto;15;Sur;Baja;2;7920;12644;13;Sí;Baja;ago-18;Industrial;28516.0;25952.0;25584.0;25664.0;32660.0;25813.0;37880.0;28801.0;19071.0;39755.0;29377;43919;28573;26932;44144.0
P20;C20;10;Familia_17;Subfamilia_2;Grande;331.27;0.29;Adultos;Negro;Metal;4.943.612.465.035.950;Pequeño;MarcaC;USA;418;294260.81;Online;15;Este;Baja;9;7950;41216;19;No;Alta;oct-19;Residencial;146692.0;106059.0;117692.0;126584.0;109949.0;108320.0;83099.0;100192.0;171119.0;155379.0;156557;98708;164559;78444;160787.0
P23;C21;8;Familia_5;Subfamilia_4;Mediano;627.79;0.1;Niños;Blanco;Plástico;7.354.114.476.561.300;Grande;MarcaA;USA;430;591765.43;Online;15;Este;Baja;9;1394;45519;10;No;Baja;oct-22;Comercial;502.0;508.0;464.0;501.0;517.0;505.0;480.0;530.0;504.0;503.0;477;489;496;503;482.0
P21;C22;2;Familia_6;Subfamilia_5;Mediano;704.91;0.16;Adultos;Azul;Metal;8.060.059.107.230.020;Mediano;MarcaD;USA;182;930159.46;Mixto;15;Norte;Alta;6;8003;42641;12;Sí;Media;sep-21;Residencial;122247.0;142290.0;78225.0;149996.0;151638.0;126613.0;90151.0;133031.0;85413.0;125629.0;111263;71505;103143;99597;74806.0
P30;C23;1;Familia_16;Subfamilia_8;Mediano;446.72;0.12;Niños;Verde;Plástico;862.454.173.298.195;Pequeño;MarcaD;USA;113;529780.28;Mixto;15;Norte;Baja;8;8984;48133;4;No;Media;ago-18;Comercial;28888.0;11117.0;22249.0;18288.0;16553.0;16770.0;12735.0;15015.0;21764.0;16653.0;26176;16458;25565;14471;24966.0
P11;C24;14;Familia_13;Subfamilia_4;Pequeño;576.07;0.16;Adultos;Verde;Madera;0.512466155894475;Pequeño;MarcaA;USA;641;695683.49;Online;15;Oeste;Alta;6;9118;12406;4;No;Media;sep-21;Comercial;1832.0;1485.0;1555.0;1166.0;1418.0;1495.0;1549.0;1606.0;2122.0;1803.0;1951;1465;1477;1171;1556.0
P9;C25;12;Familia_25;Subfamilia_4;Pequeño;206.52;0.29;Adultos;Azul;Plástico;0.6412789856525488;Pequeño;MarcaC;España;924;347505.5;Online;15;Sur;Baja;5;8362;20023;8;Sí;Baja;sep-20;Comercial;38510.0;39629.0;27792.0;28551.0;33129.0;40013.0;27301.0;30874.0;29520.0;39291.0;27759;45724;37226;34754;26091.0
P51;C13;8;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;390492.15;Mixto;15;Norte;Alta;8;9587;42928;1;Sí;Baja;ago-18;Comercial;870.0;1165.0;1429.0;1007.0;958.0;964.0;1267.0;981.0;1187.0;968.0;1414;1034;972;1221;1362.0
P52;C14;3;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;609496.46;Mixto;15;Este;Baja;2;3443;9197;14;Sí;Baja;oct-22;Comercial;16413.0;12028.0;13258.0;22621.0;14148.0;10654.0;16261.0;14828.0;20571.0;17391.0;19993;17108;23257;14630;19217.0
P53;C20;4;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;294260.81;Online;15;Este;Baja;9;2512;28966;4;No;Baja;ago-22;Comercial;584.0;604.0;519.0;537.0;584.0;606.0;550.0;607.0;582.0;568.0;531;536;536;570;545.0
P54;C12;5;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;930519.32;Online;15;Oeste;Baja;8;8030;19205;14;Sí;Media;ago-18;Industrial;7796.0;7263.0;7911.0;9212.0;5971.0;8819.0;11780.0;8298.0;11940.0;11219.0;12179;8497;6309;7394;7467.0
P55;C0;2;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;878396.09;Mixto;15;Oeste;Alta;5;7851;20884;10;No;Alta;sep-19;Comercial;304074.0;243322.0;314290.0;227964.0;272646.0;238125.0;156559.0;125662.0;162834.0;349247.0;319307;167636;260243;331391;357021.0
P56;C3;13;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;326029.1;Físico;15;Sur;Media;1;2960;40332;4;No;Alta;sep-21;Residencial;2107.0;1821.0;2442.0;1934.0;2343.0;2292.0;2121.0;1593.0;1997.0;2036.0;2029;1779;2426;1700;2158.0
P57;C6;4;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;474948.23;Físico;15;Oeste;Media;1;7489;7760;14;Sí;Alta;sep-22;Comercial;1209.0;1246.0;1524.0;1080.0;1278.0;1193.0;1592.0;1447.0;1266.0;1133.0;1424;1197;1299;1354;1595.0
P58;C6;12;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;474948.23;Físico;15;Oeste;Media;1;7523;38045;18;No;Alta;ago-22;Industrial;6812.0;8172.0;5685.0;7296.0;8015.0;6927.0;6649.0;6736.0;8194.0;7770.0;5620;8734;7606;7314;5269.0
P59;C8;7;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;617307.73;Físico;15;Este;Media;4;6098;45914;18;No;Media;ago-21;Comercial;32685.0;46193.0;55800.0;45886.0;31996.0;54956.0;79640.0;53895.0;68709.0;57830.0;54700;32943;48868;60198;76604.0
P60;C6;4;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;474948.23;Físico;15;Oeste;Media;1;7489;7760;14;Sí;Alta;sep-22;Comercial;351583.0;275254.0;237961.0;373933.0;397958.0;277235.0;253225.0;312592.0;332740.0;245890.0;306107;356928;218046;270230;264721.0
P61;C20;10;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;294260.81;Online;15;Este;Baja;9;7950;41216;19;No;Alta;oct-19;Residencial;1261.0;1110.0;1732.0;1489.0;1149.0;1223.0;1335.0;1193.0;1414.0;963.0;1520;899;1213;1103;1509.0
P62;C24;1;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;695683.49;Online;15;Oeste;Alta;6;3464;15748;18;No;Media;ago-21;Comercial;10496.0;11999.0;10655.0;13074.0;9565.0;9772.0;11273.0;13914.0;6218.0;13552.0;12855;12198;10604;10399;13752.0
P63;C16;5;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;939772.97;Mixto;15;Este;Alta;7;6791;36160;5;No;Media;sep-22;Residencial;85845.0;92175.0;71510.0;73523.0;84427.0;72394.0;48124.0;49024.0;40702.0;102394.0;112688;56902;78451;83836;95189.0
P64;C18;14;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;141001.18;Mixto;15;Sur;Baja;2;2412;29046;17;Sí;Media;sep-18;Industrial;9163.0;6797.0;10403.0;4878.0;7786.0;7309.0;11806.0;8690.0;6716.0;9775.0;9488;8757;8250;7125;8075.0
P65;C3;7;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;326029.1;Físico;15;Sur;Media;1;8350;34506;17;Sí;Alta;oct-20;Comercial;2510.0;1360.0;2090.0;2140.0;2501.0;1868.0;2903.0;1559.0;1554.0;2023.0;1636;2000;1885;1426;2795.0
P66;C7;13;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;693729.98;Mixto;15;Este;Alta;7;5182;35425;9;Sí;Media;oct-20;Residencial;6286.0;4592.0;8853.0;7099.0;5784.0;5339.0;7293.0;6199.0;5814.0;8078.0;6562;8266;5707;6881;9028.0
P67;C19;14;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;379588.74;Mixto;15;Este;Media;2;7634;32808;4;Sí;Media;oct-19;Residencial;1715.0;2250.0;1952.0;2213.0;1954.0;2180.0;2633.0;2191.0;2365.0;1488.0;1869;1568;1358;2227;2562.0
P68;C26;14;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;501471.08;Online;15;Este;Alta;2;2686;42210;17;No;Baja;sep-21;Comercial;96797.0;114946.0;135601.0;137090.0;118159.0;90879.0;135777.0;96453.0;58026.0;92215.0;125581;157624;84194;109533;156894.0
P69;C19;13;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;379588.74;Mixto;15;Este;Media;2;2021;44471;10;Sí;Media;oct-21;Comercial;2985.0;2518.0;3971.0;3341.0;3355.0;2584.0;4025.0;3914.0;1867.0;3072.0;4100;4133;1920;2721;3662.0
P14;C0;10;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;878396.09;Mixto;15;Oeste;Alta;5;2504;35768;17;Sí;Baja;oct-20;Residencial;21482.0;16072.0;19603.0;25672.0;21580.0;18164.0;19223.0;17102.0;22756.0;21512.0;20555;21122;23996;20919;18025.0
P12;C1;10;Familia_16;Subfamilia_8;Pequeño;838.66;0.2;Adolescentes;Azul;Vidrio;5.227.262.291.755.480;Mediano;MarcaC;España;195;353899.08;Online;15;Norte;Media;10;1741;25289;13;No;Media;ago-18;Comercial;11073.0;6685.0;7212.0;9239.0;6603.0;6364.0;6211.0;9979.0;6632.0;7500.0;8013;9844;11374;5195;9581.0
P12;C2;12;Familia_16;Subfamilia_8;Pequeño;838.66;0.2;Adolescentes;Azul;Vidrio;5.227.262.291.755.480;Mediano;MarcaC;España;195;890575.28;Físico;15;Norte;Alta;9;8778;31591;17;Sí;Alta;oct-20;Comercial;140691.0;64802.0;79417.0;126945.0;51743.0;76531.0;52269.0;96025.0;85231.0;90533.0;112302;78362;111390;58070;136373.0
P67;C3;14;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;326029.1;Físico;15;Sur;Media;1;2459;15990;4;No;Baja;ago-19;Comercial;718.0;651.0;805.0;681.0;558.0;725.0;754.0;745.0;1113.0;685.0;820;740;551;635;657.0
P34;C4;11;Familia_21;Subfamilia_4;Grande;290.62;0.16;Adultos;Blanco;Plástico;4.174.870.827.430.390;Grande;MarcaA;España;480;542176.08;Online;15;Norte;Media;2;8319;10952;15;No;Baja;oct-20;Industrial;19083.0;25481.0;18117.0;21343.0;13902.0;22161.0;33774.0;24640.0;24983.0;16475.0;24268;14648;18482;15235;28520.0
P68;C5;14;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;288048.96;Online;15;Norte;Media;9;6775;22241;2;Sí;Alta;oct-18;Comercial;142171.0;150286.0;209928.0;158878.0;118491.0;128840.0;128209.0;172484.0;78566.0;233602.0;103218;222097;140702;127125;233683.0
P25;C6;10;Familia_14;Subfamilia_4;Mediano;642.7;0.17;Niños;Verde;Plástico;6.003.666.150.518.420;Pequeño;MarcaD;España;121;474948.23;Físico;15;Oeste;Media;1;9933;11720;7;No;Baja;oct-20;Comercial;12328.0;8821.0;12743.0;10163.0;14983.0;12513.0;9719.0;23978.0;13102.0;13033.0;10022;12810;16363;11222;10486.0
P63;C7;13;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;693729.98;Mixto;15;Este;Alta;7;5182;35425;9;Sí;Media;oct-20;Residencial;34092.0;34503.0;43631.0;43190.0;38332.0;34427.0;32266.0;35469.0;35821.0;35135.0;64278;34099;30987;32212;41037.0
P61;C8;12;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;617307.73;Físico;15;Este;Media;4;7567;7387;16;No;Alta;oct-19;Residencial;1949.0;1784.0;2334.0;2448.0;2411.0;2728.0;2533.0;1624.0;1812.0;2499.0;2353;1634;2144;2103;2443.0
P38;C9;14;Familia_10;Subfamilia_1;Grande;868.79;0.16;Adultos;Blanco;Metal;4.925.475.817.925.060;Mediano;MarcaC;España;388;294386.96;Mixto;15;Este;Baja;9;1006;23032;8;Sí;Media;sep-18;Industrial;1179.0;1848.0;1728.0;2281.0;1622.0;1695.0;1814.0;1907.0;1482.0;1606.0;1767;1572;1403;1574;1770.0
P25;C10;13;Familia_14;Subfamilia_4;Mediano;642.7;0.17;Niños;Verde;Plástico;6.003.666.150.518.420;Pequeño;MarcaD;España;121;797152.75;Físico;15;Este;Baja;3;2001;49583;13;Sí;Alta;sep-22;Comercial;4304.0;3427.0;2885.0;3877.0;4008.0;5049.0;4114.0;5443.0;4694.0;6059.0;5044;3925;5375;4514;3012.0
